human_unid	virus_unid	pred_score
Q8WWH4	YP_005296362.1	0.085
O95859	YP_003204680.1	0.022000000000000002
Q5VY09	YP_009130670.1	0.040999999999999995
P15813	YP_068160.1	0.027000000000000003
Q13670	YP_004346945.1	0.045
Q7Z5A4	AEV55077.1	0.021
Q96NB1	YP_010097626.1	0.061
Q495X7	YP_009252350.1	0.04
P55064	YP_009703147.1	0.047
O95365	YP_010113309.1	0.08199999999999999
Q99705	YP_009252236.1	0.043
O14598	YP_010097684.1	0.081
Q8IYX0	YP_214138.1	0.057
P53804	AIT11903.1	0.053
O75508	YP_010097086.1	0.024
Q2TAL5	YP_010097635.1	0.039
P01210	YP_009344892.1	0.035
O43196	YP_009553276.1	0.040999999999999995
Q4L180	YP_068192.1	0.099
Q9NQV6	YP_009344911.1	0.066
Q8IZC7	ABU55596.1	0.032
Q06413	YP_010113398.1	0.043
Q96NZ8	YP_001294935.1	0.031
Q9UI17	YP_009551991.1	0.071
P23511	YP_009552121.1	0.07400000000000001
Q9Y239	YP_010113330.1	0.043
Q02318	AIT11902.1	0.044000000000000004
Q8N485	AAD21377.1	0.053
Q01954	YP_007697652.1	0.035
Q9Y4Z2	AFW97359.1	0.045
P55345	YP_182373.1	0.059000000000000004
Q76NI1	ABA60803.1	0.054000000000000006
Q8N614	YP_010113313.1	0.035
P21731	YP_003422530.1	0.066
P51397	YP_068325.1	0.092
Q96T53	YP_009344913.1	0.031
P55263	YP_214161.1	0.095
O15169	YP_068295.1	0.065
Q4L180	YP_009344899.1	0.10099999999999999
Q8TD07	YP_008798234.1	0.059000000000000004
P01210	CAP08174.1	0.073
Q96PD7	YP_009270627.1	0.034
Q6P2I3	AAD12310.1	0.063
Q6NZ36	YP_214020.1	0.043
Q9BXY0	YP_068251.1	0.09699999999999999
Q6ISU1	YP_010113270.1	0.019
P43681	NP_570298.1	0.036000000000000004
Q7Z6K1	YP_010113381.1	0.062
P61565	YP_001033951.1	0.063
P01011	YP_004346949.1	0.054000000000000006
Q03989	YP_007195265.1	0.09
Q9BZM5	YP_338077.1	0.057
D6R9N7	YP_009703101.1	0.04
Q8TEU7	YP_009130669.1	0.07
P50548	YP_005086949.1	0.048
Q6NW34	YP_001285933.1	0.063
Q6NT52	YP_009344829.1	0.026000000000000002
A6NKF1	AIB07796.1	0.047
Q8WTP8	YP_009344958.1	0.063
O43665	AHM88402.1	0.047
A0A0U1RRL7	YP_010113385.1	0.055999999999999994
P22674	YP_010097639.1	0.039
P20472	YP_009408608.1	0.106
Q86WC6	YP_068109.1	0.059000000000000004
Q9BTY7	YP_005296358.1	0.069
Q86YA3	YP_009252282.1	0.055
Q6P6B1	YP_010097120.1	0.081
Q9H0H3	YP_009337633.1	0.067
Q0D2J5	AAD21406.1	0.069
O15393	YP_182374.1	0.035
P01350	AEO37425.1	0.053
Q13106	NP_044205.1	0.032
Q2VPB7	YP_005296334.1	0.028999999999999998
Q8IWY8	AP_000242.1	0.049
Q86UW6	YP_009344830.1	0.075
Q9Y496	YP_009046823.1	0.139
Q06413	NP_758521.1	0.048
P43119	YP_005296191.1	0.018000000000000002
O94991	YP_009552785.1	0.038
Q6ZN57	ACN89693.1	0.069
Q6B0I6	AGF85784.1	0.059000000000000004
P52926	AFD21988.1	0.084
Q5THR3	YP_009703130.1	0.061
Q9BZE0	YP_010097077.1	0.021
Q9BY84	YP_005296364.1	0.055
P35408	AHM88403.1	0.037000000000000005
Q6PD62	AAD12308.1	0.087
Q9Y5J6	YP_182353.1	0.068
Q9Y426	YP_068273.1	0.083
P16112	YP_009344831.1	0.111
Q9Y3S1	YP_182355.1	0.057999999999999996
Q9H488	YP_068158.1	0.067
Q9UPQ4	YP_009824983.1	0.052000000000000005
O75325	CAP08124.1	0.037000000000000005
Q9H267	YP_010097630.1	0.047
Q96NZ1	AEV55002.1	0.039
Q496Y0	AEV55047.1	0.055
Q05329	YP_009344942.1	0.07200000000000001
P22304	ADI60256.1	0.037000000000000005
Q96BR1	AKA44545.1	0.07200000000000001
Q05329	ABA60805.1	0.063
Q9NRC9	YP_009551573.1	0.048
Q9BWU0	NP_570224.1	0.08
Q8IYH5	YP_068281.1	0.08900000000000001
Q9BVS5	NP_066844.1	0.035
Q9BSM1	YP_214147.1	0.067
O75717	YP_009252242.1	0.055
Q04756	YP_009825005.1	0.022000000000000002
Q9BPX5	AFD22118.1	0.07
Q8N8L6	ADU77009.1	0.081
P01344	YP_010097071.1	0.037000000000000005
Q7Z7K0	AP_000631.1	0.091
Q6X4W1	YP_009046818.1	0.083
Q9NV12	YP_010113346.1	0.047
Q96M27	YP_009315911.1	0.066
Q16595	YP_182383.1	0.053
Q16620	YP_214129.1	0.08199999999999999
Q6P2D0	YP_182391.1	0.047
O00548	CAP08060.1	0.05
P13232	NP_044197.1	0.073
O60683	NP_056814.1	0.043
Q5VT52	AP_000633.1	0.08199999999999999
Q15973	AFD21922.1	0.054000000000000006
O00141	YP_009252371.1	0.071
Q9NZZ3	YP_214014.1	0.129
Q1L6U9	AJB28748.1	0.06
Q8NEF9	NP_937956.1	0.07400000000000001
Q8NG48	YP_010097669.1	0.040999999999999995
Q9Y283	NP_044183.1	0.099
O75420	YP_010113260.1	0.066
P56945	YP_001648801.1	0.09699999999999999
Q8NEY3	YP_009109600.1	0.087
Q9NP31	NP_570307.1	0.043
Q5THR3	NP_066854.1	0.066
P16112	YP_009703177.1	0.077
Q9Y426	ABW76686.1	0.069
P43694	YP_009551343.1	0.047
Q6P2D0	YP_004869641.1	0.048
Q3KNS6	NP_066892.1	0.061
Q9BQT8	AFD21890.1	0.083
Q9HD89	YP_068163.1	0.076
Q13670	AIZ46819.1	0.05
Q8N5G0	NP_040838.1	0.07
Q16706	NP_570161.1	0.037000000000000005
P0DM63	YP_010097682.1	0.046
P0CG21	NP_066858.1	0.055
Q9BPX5	NP_570820.1	0.121
Q9BY49	AEP82749.1	0.069
Q96JE9	ABW76684.1	0.07
Q6X4W1	AFD21945.1	0.075
Q9H488	YP_009344959.1	0.065
O75420	NP_041235.2	0.057
Q9HCM9	YP_214157.1	0.071
Q86XJ0	ABU55614.1	0.024
A6NIK2	AEE10007.1	0.042
P40259	CAP08155.1	0.08
P20382	ACN89727.1	0.11199999999999999
Q9H015	AEE10025.1	0.036000000000000004
Q96T53	ABU55590.1	0.024
Q9HBK9	CAP08049.1	0.063
P22674	AAD21362.1	0.034
Q6PD62	AFD21881.1	0.081
Q9HCM3	AEV55058.1	0.09
Q70J99	YP_004346955.1	0.052000000000000005
C9J2P7	YP_010087787.1	0.053
P01350	YP_001033942.1	0.07400000000000001
P55055	YP_008493013.1	0.039
Q9NR61	YP_010097070.1	0.042
O43623	ABU55599.1	0.032
Q8IWT0	AEZ53134.1	0.099
O60683	AIB07788.1	0.042
Q06520	YP_009408609.1	0.071
Q9NYL5	YP_010113296.1	0.051
Q9BQS7	YP_010097117.1	0.049
O75508	YP_005296329.1	0.038
Q5THR3	YP_004123744.1	0.062
Q8NFU7	CAP08113.1	0.067
Q6NSI4	AEE10013.1	0.059000000000000004
O75347	YP_009252365.1	0.11
Q9BYC9	YP_009703133.1	0.078
Q9UI09	YP_005296366.1	0.085
P20472	AEO37426.1	0.094
Q5VY09	YP_004782206.1	0.032
O14978	YP_009010974.1	0.049
O43248	YP_009252347.1	0.055
Q8N614	YP_009344921.1	0.031
Q9NX47	YP_009552037.1	0.067
O14521	YP_009513023.1	0.031
Q8IZQ8	CAP08056.1	0.045
Q6GMV2	YP_009703142.1	0.042
Q96PD7	AP_000071.1	0.047
Q9P2K3	AFD22085.1	0.11699999999999999
P98182	YP_005296338.1	0.028999999999999998
C9JN71	AIZ46820.1	0.035
O60676	ABU55620.1	0.065
Q9Y566	CAP08198.1	0.079
P52741	YP_004152333.1	0.049
O95073	YP_010097661.1	0.053
Q9BQT8	YP_010087788.1	0.071
Q8WXI4	NP_108657.1	0.039
Q86TI4	YP_068390.1	0.035
P47929	AP_000074.1	0.046
Q13202	ACP43738.1	0.048
Q96JB8	NP_570164.1	0.06
P20472	YP_009703188.1	0.10099999999999999
P18510	AAY68295.1	0.057
Q9NV92	YP_001294938.1	0.043
Q99705	YP_008493018.1	0.028999999999999998
Q86UW1	YP_009703157.1	0.018000000000000002
Q8IVG5	YP_007518078.1	0.061
Q9H0H3	YP_067916.1	0.06
Q86TW2	YP_009030024.1	0.039
P20908	YP_010097643.1	0.054000000000000006
P57727	YP_338078.1	0.036000000000000004
Q8N8L2	YP_004346943.1	0.047
Q4L180	YP_214095.1	0.09300000000000001
Q9UJM3	AIB07787.1	0.040999999999999995
Q9Y664	YP_009703143.1	0.039
Q9P2K3	YP_214118.1	0.10400000000000001
Q76I76	YP_009508495.1	0.044000000000000004
O15511	YP_009344841.1	0.077
Q53FP2	YP_008493011.1	0.051
Q6PJP8	AEV54970.1	0.044000000000000004
Q8IVQ6	AGF85783.1	0.034
Q9NVA1	AIB07802.1	0.051
O15066	AP_000637.1	0.10400000000000001
Q4L180	AEV55052.1	0.094
Q9P126	YP_007697653.1	0.057
Q99705	ABU55617.1	0.032
P01178	ABU55572.1	0.037000000000000005
O76083	AAY68296.1	0.07200000000000001
O75347	YP_010097064.1	0.083
A2RU48	CAP08184.1	0.121
Q14623	NP_758522.1	0.047
Q13670	YP_068102.1	0.035
P23511	YP_009140488.1	0.09699999999999999
Q8NEF9	YP_009703159.1	0.098
O14737	YP_010086824.1	0.08199999999999999
Q6B0I6	ABU55602.1	0.045
Q96BK5	YP_009344891.1	0.11699999999999999
P40121	YP_009507378.1	0.083
P09417	YP_010097073.1	0.081
O43511	AEV55055.1	0.059000000000000004
P78318	AP_000067.1	0.071
P17024	NP_570293.1	0.031
D6RBQ6	YP_009344854.1	0.059000000000000004
Q9P2J9	YP_182351.1	0.055
Q9H939	YP_068384.2	0.067
Q9UBP0	YP_009703096.1	0.087
Q8IV38	YP_003896049.1	0.054000000000000006
Q6ZN57	YP_005296346.1	0.026000000000000002
O43511	AKA97940.1	0.055
Q15075	ACU27451.1	0.102
Q8IWA6	YP_007518455.1	0.07
Q9NRP4	YP_009126907.1	0.083
P21127	AAD03088.1	0.085
Q9Y693	YP_068328.1	0.039
P12318	YP_010113412.1	0.055999999999999994
Q9Y2A9	NP_108664.1	0.031
A6NJT0	NP_044211.1	0.038
Q8N8J7	YP_214113.1	0.073
O14498	CAP08200.1	0.044000000000000004
Q8IYF3	AEV54994.1	0.10300000000000001
P12318	YP_009109591.1	0.078
P61278	YP_009337241.1	0.08
Q8IWA6	YP_008520234.1	0.073
C9J2P7	YP_004346954.1	0.081
Q9NQZ8	ABJ98945.1	0.048
Q6W2J9	YP_009505571.1	0.055999999999999994
D6RBQ6	YP_009506305.1	0.049
Q9UGN5	AP_000049.1	0.051
O75324	AEE10010.1	0.059000000000000004
Q01954	YP_214024.1	0.047
Q15669	ABW76688.1	0.079
Q9Y2R0	YP_010097105.1	0.075
Q9UBP5	YP_009513227.1	0.047
O75752	YP_010097667.1	0.022000000000000002
Q9NYJ7	ADU77010.1	0.021
Q86UV6	NP_065678.1	0.067
O15335	AAD03064.1	0.049
Q9NZJ0	YP_009553265.1	0.038
Q6ZSS3	YP_008492965.1	0.047
Q9BY49	AGA15832.1	0.09300000000000001
Q86WC6	AEE10028.1	0.073
Q9UBS0	NP_015554.1	0.038
Q8IWV1	NP_066908.1	0.047
Q9HB89	YP_010113284.1	0.03
Q8IYT8	YP_009126910.1	0.073
P12314	YP_010113316.1	0.035
P01178	YP_009130679.1	0.051
Q86W34	NP_015535.1	0.03
Q9Y496	AP_000068.1	0.12300000000000001
O14498	NP_570310.1	0.027999999999999997
Q86UV6	AFD21978.1	0.045
Q6P6B1	YP_009209.1	0.10300000000000001
Q0IIN9	AP_000341.1	0.033
P01350	YP_009703217.1	0.051
Q68CR7	YP_003778197.1	0.036000000000000004
Q8N8A6	ABI95836.1	0.06
Q9BZD2	AFD22151.1	0.043
P17020	NP_056818.1	0.032
Q9UBP0	YP_214159.1	0.091
Q14814	YP_010113320.1	0.044000000000000004
Q9BX59	YP_009046822.1	0.032
Q902F9	YP_010113258.1	0.063
O95237	CAP08190.1	0.06
O75954	YP_010086827.1	0.033
Q9BVS5	YP_004869646.1	0.053
Q6UB98	YP_010097658.1	0.11900000000000001
C9J2P7	YP_209232.1	0.11900000000000001
O43623	AP_000244.1	0.037000000000000005
Q9Y263	YP_009109616.1	0.040999999999999995
Q9UQ88	AP_000350.1	0.057999999999999996
Q8NBE8	YP_010113280.1	0.055
P05231	YP_068143.1	0.067
Q5VZL5	AIH06860.1	0.063
Q902F9	YP_009551345.1	0.057
Q9BXI9	ABU55626.1	0.039
P43681	NP_108658.1	0.048
P51854	NP_570791.1	0.057
Q9NRP4	AIY35066.1	0.09
Q99728	YP_007518454.1	0.053
E9PKD4	CAP08102.1	0.066
Q07507	YP_009252298.1	0.048
Q12986	YP_068096.1	0.073
Q8WUG5	AEP82752.1	0.048
O95073	YP_009241385.1	0.055999999999999994
Q93074	YP_009703070.1	0.08
Q9BZR9	YP_009703193.1	0.057
Q9NZJ6	CAP08069.1	0.098
Q13237	YP_068124.1	0.085
Q9H069	YP_214066.1	0.096
Q12908	AFD22053.1	0.049
Q86TJ5	YP_068272.1	0.043
Q8TA94	NP_570167.1	0.024
Q8IYX0	YP_009703121.1	0.052000000000000005
Q9Y2Y8	YP_214133.1	0.061
Q9NZJ0	NP_570283.1	0.032
Q7Z7K0	YP_009344957.1	0.09300000000000001
Q96RQ1	YP_009344853.1	0.026000000000000002
Q06520	YP_005296342.1	0.043
Q14213	YP_009552040.1	0.042
Q92826	AFD21913.1	0.069
Q96MI9	NP_570760.1	0.052000000000000005
P47989	YP_008439209.1	0.081
Q86UU5	AIY35095.1	0.040999999999999995
Q9Y2Y8	YP_009094435.1	0.045
Q5H8A4	NP_570776.1	0.051
Q86UV6	YP_005296357.1	0.033
O14626	NP_108666.1	0.037000000000000005
D3W0D1	ABU55629.1	0.025
Q16558	YP_005296200.1	0.055999999999999994
P40225	AFD22075.1	0.027000000000000003
Q9UI09	YP_003778192.1	0.08800000000000001
O00221	YP_010097668.1	0.043
P29373	ACA24944.1	0.092
Q86VG3	ABA60807.1	0.065
Q495X7	YP_009505802.1	0.055999999999999994
Q7Z494	YP_008493002.1	0.069
C9JN71	AP_000339.1	0.065
Q96PM9	NP_598365.1	0.068
O75071	AAD21346.1	0.079
P17024	BAA82922.1	0.04
O14795	YP_009344933.1	0.073
Q8IV56	AP_000634.1	0.047
Q96MX3	YP_009703169.1	0.032
Q96NT5	YP_009344927.1	0.055999999999999994
Q9ULL5	YP_009344871.1	0.036000000000000004
Q96H20	AP_000359.1	0.09300000000000001
Q9UND3	AFD22141.1	0.076
P17020	NP_044189.1	0.065
P23511	NP_108678.1	0.15
Q9BTY7	BAA82918.1	0.068
Q9BZM4	AFD97612.1	0.149
Q8IZQ8	YP_009703212.1	0.073
Q9BVS5	YP_010087774.1	0.036000000000000004
Q8TA94	AP_000258.1	0.07200000000000001
Q13976	YP_068144.1	0.079
P0DMM9	AKA97941.1	0.052000000000000005
O60667	YP_010097090.1	0.047
Q86UW1	ABU55584.1	0.033
Q7LBC6	YP_009513024.1	0.066
Q99259	YP_001294937.1	0.1
Q9Y336	YP_004123746.1	0.036000000000000004
Q9NZZ3	YP_003204676.1	0.107
P49761	NP_015546.1	0.063
Q9BSM1	NP_570772.1	0.084
Q07507	ABU55611.1	0.057999999999999996
P46089	ABU55587.1	0.025
Q8N441	AP_000235.1	0.055999999999999994
Q5VY80	YP_010113302.1	0.057
Q5BKX6	YP_009703062.1	0.054000000000000006
Q8N8L6	YP_004869642.1	0.079
Q8NAV1	YP_005296290.1	0.049
Q6NW34	YP_009362019.1	0.035
Q9HAU5	YP_182358.1	0.079
Q9UFE4	YP_009505473.1	0.08900000000000001
A6NN92	NP_777375.1	0.032
P51854	YP_004895377.1	0.09699999999999999
Q9Y239	AIB07810.1	0.05
Q5VZB9	AP_000058.1	0.048
Q6ZW31	NP_066914.2	0.053
Q8N485	YP_182377.1	0.065
P78345	ACF72689.1	0.073
P55345	AFD22043.1	1.0
Q16706	AP_000260.1	0.047
A0A0U1RRL7	ABU55569.1	0.035
P51815	CAP08050.1	0.043
Q05481	AEV55072.1	0.083
Q6B0I6	AEZ53133.1	0.047
O14498	YP_068346.1	0.049
Q8N6L7	YP_010097057.1	0.031
Q9UPW8	YP_717902.1	0.08900000000000001
P21731	YP_009344836.1	0.028999999999999998
P53804	YP_009333209.1	0.09
P23511	YP_010113299.1	0.083
Q96PD7	YP_009199.1	0.043
Q9BWU0	YP_009703140.1	0.08800000000000001
Q902F9	AEV55070.1	0.04
Q8TAX0	YP_010097124.1	0.059000000000000004
Q8TCY5	YP_068287.1	0.038
O95076	NP_570166.1	0.031
Q9Y2R0	AFD22108.1	0.087
Q86WD7	AIB07809.1	0.061
O94880	NP_044208.1	0.039
P17024	YP_008492959.1	0.044000000000000004
Q9BXI9	YP_005086948.1	0.057999999999999996
Q8IV36	YP_182403.1	0.05
O15528	YP_338079.1	0.035
Q68CR7	AFD22010.1	0.057
Q9NSC7	CAP08150.1	0.05
P35453	YP_005296371.1	0.06
O75838	YP_068188.1	0.077
Q5K651	NP_057866.1	0.061
Q9NWW0	YP_009252279.1	0.038
P0DM63	YP_010097690.1	0.037000000000000005
Q96MI9	YP_009703125.1	0.034
P61565	ABU55575.1	0.039
Q8N485	AP_000070.1	0.079
Q9NZJ6	AEE10001.1	1.0
Q96PD7	AEV54962.1	0.052000000000000005
Q9Y2Y8	YP_009703195.1	0.044000000000000004
Q07011	YP_009021234.1	0.055
P09131	YP_009054984.1	0.044000000000000004
P61565	NP_015534.1	0.111
Q8IVQ6	NP_051036.1	0.033
Q8N8L2	NP_570301.1	0.024
E9PJI5	YP_720003.1	0.057999999999999996
P22304	YP_010113274.1	0.05
Q9BYT8	YP_182379.1	0.052000000000000005
Q9UKI8	ADI60257.1	0.11599999999999999
Q8WY54	ACN89762.1	0.079
P23352	ACU27449.1	0.031
A6NN14	YP_068241.1	0.037000000000000005
Q8NG48	YP_009109581.1	0.04
Q8TAP8	YP_008136240.1	0.047
O15511	YP_001034006.1	0.10400000000000001
Q6UWN5	YP_008720076.1	0.019
Q9BZE0	YP_010113357.1	0.033
D6R9N7	YP_009344906.1	0.035
Q8N8C0	AP_000621.1	0.036000000000000004
Q6AZW8	AEV55041.1	0.085
Q9UPW5	AIB07795.1	0.06
Q8NEF9	ABU55581.1	0.073
Q14678	AAD03071.1	0.066
Q8IU80	CAZ86715.1	0.019
Q15517	CAP08196.1	0.023
O95750	YP_068300.1	0.044000000000000004
Q9Y283	ABU55605.1	0.08199999999999999
Q96CG3	YP_009344864.1	0.036000000000000004
Q86WD7	YP_009140484.1	0.08
P55263	YP_214034.1	0.091
Q96NG5	AEV55063.1	0.064
O15335	YP_009703127.1	0.037000000000000005
O43674	YP_214044.1	0.067
P40225	AIB07803.1	0.027000000000000003
Q2VPB7	YP_009505579.1	0.045
C9J2P7	YP_068105.1	0.035
P01009	YP_001034013.1	0.061
Q8TBE0	YP_009344887.1	0.051
Q9NQV6	YP_010097689.1	0.055999999999999994
O76061	YP_009252351.1	0.027000000000000003
Q96NT5	YP_009094437.1	0.03
Q99665	YP_010097625.1	0.037000000000000005
Q8N0X7	AFD22021.1	0.105
O95196	NP_044188.1	0.05
A8MTQ0	AEF12604.1	0.057
P40121	YP_068016.1	0.073
Q96NZ8	AIY35081.1	0.043
Q9Y426	YP_009010975.1	0.098
P54849	YP_068269.1	0.063
Q8IV38	YP_009362020.1	0.071
Q8IYF3	YP_010097109.1	0.064
Q9UPW5	AP_000612.1	0.05
E9PIF3	AIY35096.1	0.098
Q8N8C0	ABU55623.1	0.037000000000000005
P04629	BAA82908.1	0.040999999999999995
P16233	YP_004895381.1	0.052000000000000005
Q9H2B2	YP_009344922.1	0.053
Q9BQT8	YP_214019.1	0.064
Q13541	YP_009552105.1	0.053
Q8WUY9	YP_068389.1	0.054000000000000006
Q14896	YP_068118.1	0.067
Q5THR3	YP_005296271.1	0.040999999999999995
Q9BZD2	YP_010113355.1	0.034
Q9Y3S1	YP_009551987.1	0.07
O15374	YP_005296198.1	0.025
Q9NYJ7	AFD21956.1	0.043
Q6NZ36	ABU55608.1	0.037000000000000005
Q9Y235	YP_001033955.1	0.045
Q6IPM2	YP_004346946.1	0.057
Q7Z6A9	AAD03074.1	0.04
Q9HAU5	YP_009551964.1	0.08800000000000001
Q8WUA8	YP_068130.1	0.031
Q9UQR1	YP_009552033.1	0.06
Q8TEU7	YP_010097112.1	0.057999999999999996
Q58FF8	AEE10019.1	0.081
Q8TAX0	YP_009507387.1	0.05
P55087	YP_010113367.1	0.061
Q9Y2R0	AIH06859.1	0.081
P01350	BAA82955.1	0.076
Q9HBK9	YP_068131.1	0.081
Q9BXI9	AKA44546.1	0.053
Q6PCD5	YP_009215.1	0.021
P82979	YP_164628.1	0.11800000000000001
P55064	YP_009252353.1	0.049
Q6P2D0	YP_005296196.1	0.051
Q13795	YP_214153.1	0.061
Q14678	YP_004895374.1	0.099
Q93070	CAP08055.1	0.055
Q9Y388	YP_068220.1	0.073
O15335	YP_009703190.1	0.042
O15169	AAT70779.1	0.057
Q9UJM3	NP_570299.1	0.034
P21127	CAZ86706.1	0.065
P78552	YP_004376204.1	0.027000000000000003
Q9NPY3	YP_009553205.1	0.039
Q9H9S5	ABW76690.1	0.057
Q9Y4F3	YP_007985664.1	0.065
Q86UU5	NP_044206.1	0.039
O95076	YP_005296222.1	0.031
Q16288	YP_004346950.1	0.077
Q9NQ87	YP_010113375.1	0.039
Q9UPM8	AAD21358.1	0.11599999999999999
Q9Y496	AGL73208.1	0.12
Q15517	AEV54965.1	0.033
P01009	ACN89775.1	1.0
Q99766	YP_004869645.1	0.057
Q902F9	ABU55593.1	0.040999999999999995
O43345	ABU55578.1	0.022000000000000002
Q8WY54	YP_068293.1	0.073
Q8IYU2	YP_004857843.1	0.107
O94964	YP_182394.2	0.085
P31994	AEV55076.1	0.057999999999999996
Q96T53	ABW76694.1	0.044000000000000004
Q96GK7	AGW22218.1	0.073
Q9BYS8	AEE10016.1	0.039
P52926	YP_009109735.1	0.07
A6NIK2	ABW76692.1	0.044000000000000004
Q9NR64	YP_008720071.1	0.064
P50440	NP_570174.1	0.08900000000000001
Q7RTZ2	AAD03086.1	0.048
Q6V9R5	YP_010097061.1	0.028999999999999998
O95196	YP_214013.1	0.057999999999999996
Q6P6B1	YP_068227.1	0.083
O75838	ACU27440.1	0.077
Q9BQT8	AEE10022.1	0.065
Q9NZJ0	AAD03061.1	0.039
Q8WWH4	YP_005296362.1	0.085
O95859	YP_003204680.1	0.022000000000000002
Q5VY09	YP_009130670.1	0.040999999999999995
P15813	YP_068160.1	0.027000000000000003
Q13670	YP_004346945.1	0.045
Q7Z5A4	AEV55077.1	0.021
Q96NB1	YP_010097626.1	0.061
Q495X7	YP_009252350.1	0.04
P55064	YP_009703147.1	0.047
O95365	YP_010113309.1	0.08199999999999999
Q99705	YP_009252236.1	0.043
O14598	YP_010097684.1	0.081
Q8IYX0	YP_214138.1	0.057
P53804	AIT11903.1	0.053
O75508	YP_010097086.1	0.024
Q2TAL5	YP_010097635.1	0.039
P01210	YP_009344892.1	0.035
O43196	YP_009553276.1	0.040999999999999995
Q4L180	YP_068192.1	0.099
Q9NQV6	YP_009344911.1	0.066
Q8IZC7	ABU55596.1	0.032
Q06413	YP_010113398.1	0.043
Q96NZ8	YP_001294935.1	0.031
Q9UI17	YP_009551991.1	0.071
P23511	YP_009552121.1	0.07400000000000001
Q9Y239	YP_010113330.1	0.043
Q02318	AIT11902.1	0.044000000000000004
Q8N485	AAD21377.1	0.053
Q01954	YP_007697652.1	0.035
Q9Y4Z2	AFW97359.1	0.045
P55345	YP_182373.1	0.059000000000000004
Q76NI1	ABA60803.1	0.054000000000000006
Q8N614	YP_010113313.1	0.035
P21731	YP_003422530.1	0.066
P51397	YP_068325.1	0.092
Q96T53	YP_009344913.1	0.031
P55263	YP_214161.1	0.095
O15169	YP_068295.1	0.065
Q4L180	YP_009344899.1	0.10099999999999999
Q8TD07	YP_008798234.1	0.059000000000000004
P01210	CAP08174.1	0.073
Q96PD7	YP_009270627.1	0.034
Q6P2I3	AAD12310.1	0.063
Q6NZ36	YP_214020.1	0.043
Q9BXY0	YP_068251.1	0.09699999999999999
Q6ISU1	YP_010113270.1	0.019
P43681	NP_570298.1	0.036000000000000004
Q7Z6K1	YP_010113381.1	0.062
P61565	YP_001033951.1	0.063
P01011	YP_004346949.1	0.054000000000000006
Q03989	YP_007195265.1	0.09
Q9BZM5	YP_338077.1	0.057
D6R9N7	YP_009703101.1	0.04
Q8TEU7	YP_009130669.1	0.07
P50548	YP_005086949.1	0.048
Q6NW34	YP_001285933.1	0.063
Q6NT52	YP_009344829.1	0.026000000000000002
A6NKF1	AIB07796.1	0.047
Q8WTP8	YP_009344958.1	0.063
O43665	AHM88402.1	0.047
A0A0U1RRL7	YP_010113385.1	0.055999999999999994
P22674	YP_010097639.1	0.039
P20472	YP_009408608.1	0.106
Q86WC6	YP_068109.1	0.059000000000000004
Q9BTY7	YP_005296358.1	0.069
Q86YA3	YP_009252282.1	0.055
Q6P6B1	YP_010097120.1	0.081
Q9H0H3	YP_009337633.1	0.067
Q0D2J5	AAD21406.1	0.069
O15393	YP_182374.1	0.035
P01350	AEO37425.1	0.053
Q13106	NP_044205.1	0.032
Q2VPB7	YP_005296334.1	0.028999999999999998
Q8IWY8	AP_000242.1	0.049
Q86UW6	YP_009344830.1	0.075
Q9Y496	YP_009046823.1	0.139
Q06413	NP_758521.1	0.048
P43119	YP_005296191.1	0.018000000000000002
O94991	YP_009552785.1	0.038
Q6ZN57	ACN89693.1	0.069
Q6B0I6	AGF85784.1	0.059000000000000004
P52926	AFD21988.1	0.084
Q5THR3	YP_009703130.1	0.061
Q9BZE0	YP_010097077.1	0.021
Q9BY84	YP_005296364.1	0.055
P35408	AHM88403.1	0.037000000000000005
Q6PD62	AAD12308.1	0.087
Q9Y5J6	YP_182353.1	0.068
Q9Y426	YP_068273.1	0.083
P16112	YP_009344831.1	0.111
Q9Y3S1	YP_182355.1	0.057999999999999996
Q9H488	YP_068158.1	0.067
Q9UPQ4	YP_009824983.1	0.052000000000000005
O75325	CAP08124.1	0.037000000000000005
Q9H267	YP_010097630.1	0.047
Q96NZ1	AEV55002.1	0.039
Q496Y0	AEV55047.1	0.055
Q05329	YP_009344942.1	0.07200000000000001
P22304	ADI60256.1	0.037000000000000005
Q96BR1	AKA44545.1	0.07200000000000001
Q05329	ABA60805.1	0.063
Q9NRC9	YP_009551573.1	0.048
Q9BWU0	NP_570224.1	0.08
Q8IYH5	YP_068281.1	0.08900000000000001
Q9BVS5	NP_066844.1	0.035
Q9BSM1	YP_214147.1	0.067
O75717	YP_009252242.1	0.055
Q04756	YP_009825005.1	0.022000000000000002
Q9BPX5	AFD22118.1	0.07
Q8N8L6	ADU77009.1	0.081
P01344	YP_010097071.1	0.037000000000000005
Q7Z7K0	AP_000631.1	0.091
Q6X4W1	YP_009046818.1	0.083
Q9NV12	YP_010113346.1	0.047
Q96M27	YP_009315911.1	0.066
Q16595	YP_182383.1	0.053
Q16620	YP_214129.1	0.08199999999999999
Q6P2D0	YP_182391.1	0.047
O00548	CAP08060.1	0.05
P13232	NP_044197.1	0.073
O60683	NP_056814.1	0.043
Q5VT52	AP_000633.1	0.08199999999999999
Q15973	AFD21922.1	0.054000000000000006
O00141	YP_009252371.1	0.071
Q9NZZ3	YP_214014.1	0.129
Q1L6U9	AJB28748.1	0.06
Q8NEF9	NP_937956.1	0.07400000000000001
Q8NG48	YP_010097669.1	0.040999999999999995
